,place_id,place_name,place_address,place_lat,place_long,country,phone_number,website,url,adm_lvl_1,adm_lvl_2
5,ChIJq3HwfDv8yEcR1Wn_NZNVwWY,Rode Kruis Skewiel Fryslân Noard,"James Wattstraat 4, 8912 AR Leeuwarden, Netherlands",53.19193,5.76974,Netherlands,+31 58 212 4408,http://www.rodekruis.nl/fryslan,https://maps.google.com/?cid=7404293353128290773,Friesland,Leeuwarden
8,ChIJoYtFXD1fyEcREfg5awLgzWs,Rode Kruis Heerenveen,"Businesspark Friesland-West 41, 8466 SL Nijehaske, Netherlands",52.96514029999999,5.8900215,Netherlands,+31 6 14131844,http://www.rodekruis.nl/fryslan,https://maps.google.com/?cid=7768111233277491217,Friesland,De Friese Meren
12,ChIJQ5nBaIL5yEcRBLa3enUMZLA,Rode Kruis Mid-Friesland,"Douwe Sikke Bangmastrjitte 53, 9008 TK Reduzum, Netherlands",53.1198853,5.7818025,Netherlands,+31 566 601 759,http://www.rodekruis.nl/?cid=onlineadvertising&utm_source=google&utm_medium=places&utm_campaign=google_places&utm_content=Jirnsum,https://maps.google.com/?cid=12710297747055949316,Friesland,Leeuwarden
13,ChIJs0mhBQdQyEcRm5lJQw_rZFA,Rode Kruis Opsterland,"Roekebosk 16, 9244 HC Beetsterzwaag, Netherlands",53.06488230000001,6.0834058,Netherlands,+31 512 382 101,http://www.rodekruis.nl/,https://maps.google.com/?cid=5793013471491234203,Friesland,Opsterland
15,ChIJPbrqq1vhyEcRV3ANiUxn-WM,Het Nederlandse Rode Kruis,"Linthorst Homanstraat 6, 8802 XW Franeker, Netherlands",53.1886999,5.5554212,Netherlands,+31 517 397 579,https://www.rodekruis.nl/fryslan,https://maps.google.com/?cid=7203902657370353751,Friesland,Franekeradeel
19,ChIJZ4hbonaHyEcRkeM1bRGNigk,Jeugd Rode Kruis,"Pallasstraat 141, 8303 BL Emmeloord, Netherlands",52.7045252,5.74069,Netherlands,unknown,http://www.jeugdrodekruis.nl/,https://maps.google.com/?cid=687516999113630609,unknown,unknown
15,ChIJ8yxRxhY0yEcRwaDT2-RZby4,Rode Kruis Noordenveld,"Hoppad 17, 9301 PG Roden, Netherlands",53.1458435,6.4244355,Netherlands,+31 50 503 3496,http://www.rodekruis.nl/,https://maps.google.com/?cid=3345991887635062977,Drenthe,Noordenveld
17,ChIJN69g2TPNyUcRk4chwSwjts0,Rode Kruis,"Atoomweg 28, 9743 AJ Groningen, Netherlands",53.2165602,6.5382018,Netherlands,+31 70 445 5678,https://www.rodekruis.nl/,https://maps.google.com/?cid=14823073898662299539,Groningen,Groningen
18,ChIJLSIp4JEqyEcR6ekoM7CbOIE,Rode Kruis,"Rembrandtlaan 72 a, 9601 XD Hoogezand, Netherlands",53.1658645,6.7688191,Netherlands,+31 598 327 155,http://www.rodekruis.nl/,https://maps.google.com/?cid=9311363410663369193,Groningen,Midden-Groningen
0,ChIJC8WX8-_TyUcRjqKN24wJYBs,Rode Kruis Ten Boer,"Fazanthof 41, 9791 GB Ten Boer, Netherlands",53.2784862,6.687868099999999,Netherlands,+31 50 302 1998,http://www.rodekruis.nl/,https://maps.google.com/?cid=1972587137371841166,Groningen,Ten Boer
1,ChIJKzSZEenOyUcR1i5AEv5hafw,Rode Kruis De Marne Winsum,"Hamrik 47, 9951 HK Winsum, Netherlands",53.3294655,6.5241756,Netherlands,+31 595 442 813,http://www.rodekruis.nl/,https://maps.google.com/?cid=18188176313968242390,Groningen,Het Hogeland
6,ChIJSRbnlAHOyUcRLqp1U75lTWU,Rode Kruis Afdeling Bedum,"Veeno 12A, 9781 RB Bedum, Netherlands",53.2992477,6.5937077,Netherlands,+31 50 301 5792,http://afdeling.rodekruis.nl/afdeling/groningen/dit-zijn-we/outebeschrijving,https://maps.google.com/?cid=7299602439155853870,Groningen,Het Hogeland
8,ChIJ6zSxhWDNyUcRBgL0AAFQQJs,Rode Kruis Bedum,"Van Hamelstraat 44, 9714 HL Groningen, Netherlands",53.2315784,6.5752239,Netherlands,+31 595 481 326,http://www.rodekruis.nl/,https://maps.google.com/?cid=11187029439629492742,Groningen,Groningen
9,ChIJDy4uNgIpyEcRPVoeRpbWzr8,Rode Kruis Anloo/Zuidlaren,"Entinge 7, 9472 XJ Zuidlaren, Netherlands",53.0749565,6.701264,Netherlands,+31 50 409 0969,http://www.rodekruis.nl/,https://maps.google.com/?cid=13821220247356463677,Drenthe,Tynaarlo
12,ChIJeSTO5ukqyEcRuhUugo5-YCk,Rode Kruis Slochteren,"Knijpslaan 108, 9615 BH Kolham, Netherlands",53.1773639,6.7547415,Netherlands,+31 50 575 1999,http://www.rodekruis.nl/,https://maps.google.com/?cid=2981522103853782458,Groningen,Midden-Groningen
13,ChIJEzRsmbUptkcRW5oFgVfnOeU,Rode Kruis Appingedam e.o.,"Wijkstraat 15, 9901 AE Appingedam, Netherlands",53.3203702,6.856974699999999,Netherlands,+31 50 575 1999,http://www.rodekruis.nl/,https://maps.google.com/?cid=16517487471370803803,Groningen,Appingedam
2,ChIJJyPCrZXRt0cR2nR1MZh2czk,Rode Kruis Oude en Nieuwe Pekela,"Mezenlaan 35, 9663 CM Nieuwe Pekela, Netherlands",53.0818145,6.9608203,Netherlands,+31 597 645 470,http://www.rodekruis.nl/,https://maps.google.com/?cid=4139782878520505562,Groningen,Pekela
4,ChIJy9oQ7_C3yUcRN0AgH_FcN2o,Het Nederlandse Rode Kruis,"Leensterweg 34, 9977 PC Kloosterburen, Netherlands",53.3864297,6.3739002,Netherlands,+31 595 481 326,https://www.rodekruis.nl/,https://maps.google.com/?cid=7653688282418528311,Groningen,Het Hogeland
8,ChIJ0ZEbztHSt0cRJ9buuc6kKM4,Rode Kruis Oldambt,"Oosterstraat 23, 9679 KK Scheemda, Netherlands",53.1790563,6.974736399999999,Netherlands,+31 50 575 1999,http://www.rodekruis.nl/,https://maps.google.com/?cid=14855304578671236647,Groningen,Oldambt
10,ChIJ5y3oB0rFyUcR65GGfJkNnpI,Rode Kruis Usquert/Warffum,"Biewemastraat 26, 9988 RX Usquert, Netherlands",53.4021638,6.6142325,Netherlands,+31 595 422 809,http://www.rodekruis.nl/,https://maps.google.com/?cid=10564896728728113643,Groningen,Het Hogeland
13,ChIJyd93rvbayUcRw8mVQOoL46o,Rode Kruis Eemsmond,"J. Cohenstraat 42, 9981 JD Uithuizen, Netherlands",53.4050464,6.6712755,Netherlands,+31 595 433 927,http://www.rodekruis.nl/,https://maps.google.com/?cid=12313698906894879171,Groningen,Het Hogeland
16,ChIJ6zC72eXKyUcRxzLI49U1lk0,Netherlands Red Cross,"Boslaan 16, 9801 HG Zuidhorn, Netherlands",53.24613000000001,6.4023787,Netherlands,+31 594 507 711,unknown,https://maps.google.com/?cid=5590715180192903879,Groningen,Zuidhorn
